timestamp,base_kwh,water_heat_kwh,ev_charge_kwh,total_demand_kwh,generation_kwh,battery_soc_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2025-01-18 03:00:00,1.08,0.0,0.0,1.08,0.0,1.6636949999999993,0.0,1.08,0.0,0.0
2025-01-18 04:00:00,0.82,0.0,0.0,0.82,0.0,0.8436949999999993,0.0,0.82,0.0,0.0
2025-01-18 05:00:00,0.96,0.0,0.0,0.96,0.0,0.0,0.0,0.8436949999999993,0.11630500000000066,0.0
2025-01-18 06:00:00,1.33,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.33,0.0
2025-01-18 07:00:00,0.94,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.94,0.0
2025-01-18 08:00:00,0.87,0.0,0.0,0.87,2.193151,1.3231509999999997,1.3231509999999997,0.0,0.0,0.0
2025-01-18 09:00:00,1.56,0.0,0.0,1.56,0.9363319999999999,0.6994829999999996,0.0,0.6236680000000001,0.0,0.0
2025-01-18 10:00:00,0.51,0.0,0.0,0.51,3.675507,3.8649899999999997,3.165507,0.0,0.0,0.0
2025-01-18 11:00:00,0.1699999999999999,0.3125333333333334,0.0,0.48253333333333326,5.052058,8.434514666666665,4.569524666666666,0.0,0.0,0.0
2025-01-18 12:00:00,0.15,0.3125333333333334,0.0,0.46253333333333335,4.9518450000000005,12.923826333333333,4.4893116666666675,0.0,0.0,0.0
2025-01-18 13:00:00,0.22,0.3125333333333334,2.241776999999999,2.7743103333333323,3.350484,13.5,0.5761736666666675,0.0,0.0,0.0
2025-01-18 14:00:00,0.16,0.0,3.320101,3.4801010000000003,3.4801010000000003,13.5,0.0,0.0,0.0,0.0
2025-01-18 15:00:00,0.1,0.0,2.055361,2.155361,2.155361,13.5,0.0,0.0,0.0,0.0
2025-01-18 16:00:00,0.12,0.0,0.496537,0.616537,0.616537,13.5,0.0,0.0,0.0,0.0
2025-01-18 17:00:00,0.12,0.0,0.0,0.12,0.0,13.38,0.0,0.12,0.0,0.0
2025-01-18 18:00:00,0.18,0.0,0.0,0.18,0.0,13.200000000000001,0.0,0.18,0.0,0.0
2025-01-18 19:00:00,0.59,0.0,0.0,0.59,0.0,12.610000000000001,0.0,0.59,0.0,0.0
2025-01-18 20:00:00,1.06,0.0,0.0,1.06,0.0,11.55,0.0,1.06,0.0,0.0
2025-01-18 21:00:00,0.8300000000000001,0.0,0.0,0.8300000000000001,0.0,10.72,0.0,0.8300000000000001,0.0,0.0
2025-01-18 22:00:00,0.8,0.0,0.0,0.8,0.0,9.92,0.0,0.8,0.0,0.0
2025-01-18 23:00:00,0.95,0.0,0.0,0.95,0.0,8.97,0.0,0.95,0.0,0.0
2025-01-19 00:00:00,1.25,0.0,0.0,1.25,0.0,7.720000000000001,0.0,1.25,0.0,0.0
2025-01-19 01:00:00,0.9,0.0,0.0,0.9,0.0,6.82,0.0,0.9,0.0,0.0
2025-01-19 02:00:00,1.25,0.0,0.0,1.25,0.0,5.57,0.0,1.25,0.0,0.0
2025-01-19 03:00:00,1.09,0.0,0.0,1.09,0.0,4.48,0.0,1.09,0.0,0.0
2025-01-19 04:00:00,1.04,0.0,0.0,1.04,0.0,3.4400000000000004,0.0,1.04,0.0,0.0
2025-01-19 05:00:00,0.94,0.0,0.0,0.94,0.0,2.5000000000000004,0.0,0.94,0.0,0.0
2025-01-19 06:00:00,1.19,0.0,0.0,1.19,0.0,1.3100000000000005,0.0,1.19,0.0,0.0
2025-01-19 07:00:00,1.18,0.0,0.0,1.18,0.0,0.13000000000000056,0.0,1.18,0.0,0.0
2025-01-19 08:00:00,0.95,0.0,0.0,0.95,2.4990279999999996,1.6790280000000002,1.5490279999999996,0.0,0.0,0.0
2025-01-19 09:00:00,0.92,0.0,0.0,0.92,3.9772220000000003,4.73625,3.0572220000000003,0.0,0.0,0.0
2025-01-19 10:00:00,0.8699999999999999,0.0,0.0,0.8699999999999999,4.851062,8.717312,3.9810619999999997,0.0,0.0,0.0
2025-01-19 11:00:00,0.6,0.3125333333333334,0.0,0.9125333333333334,5.113575,12.918353666666667,4.201041666666667,0.0,0.0,0.0
2025-01-19 12:00:00,1.06,0.3125333333333334,3.0029513333333337,4.375484666666667,4.957131,13.5,0.5816463333333335,0.0,0.0,0.0
2025-01-19 13:00:00,0.55,0.3125333333333334,3.5459666666666667,4.4085,4.4085,13.5,0.0,0.0,0.0,0.0
2025-01-19 14:00:00,0.45,0.0,3.066297,3.5162970000000002,3.5162970000000002,13.5,0.0,0.0,0.0,0.0
2025-01-19 15:00:00,1.04,0.0,1.169454,2.209454,2.209454,13.5,0.0,0.0,0.0,0.0
2025-01-19 16:00:00,1.53,0.0,0.0,1.53,0.6593640000000001,12.629364,0.0,0.870636,0.0,0.0
2025-01-19 17:00:00,1.84,0.0,0.0,1.84,0.0,10.789364,0.0,1.84,0.0,0.0
2025-01-19 18:00:00,1.89,0.0,0.0,1.89,0.0,8.899364,0.0,1.89,0.0,0.0
2025-01-19 19:00:00,1.99,0.0,0.0,1.99,0.0,6.909364,0.0,1.99,0.0,0.0
2025-01-19 20:00:00,2.26,0.0,0.0,2.26,0.0,4.649364,0.0,2.26,0.0,0.0
2025-01-19 21:00:00,1.87,0.0,0.0,1.87,0.0,2.779364,0.0,1.87,0.0,0.0
2025-01-19 22:00:00,2.22,0.0,0.0,2.22,0.0,0.559364,0.0,2.22,0.0,0.0
2025-01-19 23:00:00,1.88,0.0,0.0,1.88,0.0,0.0,0.0,0.559364,1.320636,0.0
2025-01-20 00:00:00,3.21,0.0,0.0,3.21,0.0,0.0,0.0,0.0,3.21,0.0
2025-01-20 01:00:00,2.26,0.0,0.0,2.26,0.0,0.0,0.0,0.0,2.26,0.0
2025-01-20 02:00:00,2.28,0.0,0.0,2.28,0.0,0.0,0.0,0.0,2.28,0.0
2025-01-20 03:00:00,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.1,0.0
2025-01-20 04:00:00,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,2.3,0.0
2025-01-20 05:00:00,2.24,0.0,0.0,2.24,0.0,0.0,0.0,0.0,2.24,0.0
2025-01-20 06:00:00,2.62,0.0,0.0,2.62,0.0,0.0,0.0,0.0,2.62,0.0
2025-01-20 07:00:00,2.49,0.0,0.0,2.49,0.0,0.0,0.0,0.0,2.49,0.0
2025-01-20 08:00:00,1.47,0.0,0.0,1.47,2.50413,1.03413,1.03413,0.0,0.0,0.0
2025-01-20 09:00:00,0.39,0.0,0.0,0.39,3.959653,4.603783,3.5696529999999997,0.0,0.0,0.0
2025-01-20 10:00:00,0.57,0.0,0.0,0.57,4.755962,8.789745,4.185962,0.0,0.0,0.0
2025-01-20 11:00:00,0.1,0.3125333333333334,0.0,0.4125333333333334,4.937617,13.314828666666667,4.525083666666667,0.0,0.0,0.0
2025-01-20 12:00:00,0.1,0.3125333333333334,0.0,0.4125333333333334,4.678769,13.5,0.1851713333333329,0.0,0.0,4.081064333333334
2025-01-20 13:00:00,0.21,0.3125333333333334,0.0,0.5225333333333334,4.201150999999999,13.5,0.0,0.0,0.0,3.678617666666666
2025-01-20 14:00:00,3.1799999999999997,0.0,0.0,3.1799999999999997,3.1411979999999997,13.461198,0.0,0.038802,0.0,0.0
2025-01-20 15:00:00,2.51,0.0,0.0,2.51,1.108404,12.059602,0.0,1.4015959999999998,0.0,0.0
2025-01-20 16:00:00,0.64,0.0,0.0,0.64,0.333535,11.753137,0.0,0.306465,0.0,0.0
2025-01-20 17:00:00,0.14,0.0,0.0,0.14,0.0,11.613137,0.0,0.14,0.0,0.0
2025-01-20 18:00:00,0.23,0.0,0.0,0.23,0.0,11.383137,0.0,0.23,0.0,0.0
2025-01-20 19:00:00,0.18,0.0,0.0,0.18,0.0,11.203137,0.0,0.18,0.0,0.0
2025-01-20 20:00:00,0.18,0.0,0.0,0.18,0.0,11.023137,0.0,0.18,0.0,0.0
2025-01-20 21:00:00,0.92,0.0,0.0,0.92,0.0,10.103137,0.0,0.92,0.0,0.0
2025-01-20 22:00:00,0.56,0.0,0.0,0.56,0.0,9.543137,0.0,0.56,0.0,0.0
2025-01-20 23:00:00,0.81,0.0,0.0,0.81,0.0,8.733137,0.0,0.81,0.0,0.0
2025-01-21 00:00:00,0.99,0.0,0.0,0.99,0.0,7.743136999999999,0.0,0.99,0.0,0.0
2025-01-21 01:00:00,1.01,0.0,0.0,1.01,0.0,6.733136999999999,0.0,1.01,0.0,0.0
2025-01-21 02:00:00,1.0,0.0,0.0,1.0,0.0,5.733136999999999,0.0,1.0,0.0,0.0
2025-01-21 03:00:00,1.03,0.0,0.0,1.03,0.0,4.703136999999999,0.0,1.03,0.0,0.0
2025-01-21 04:00:00,1.36,0.0,0.0,1.36,0.0,3.3431369999999987,0.0,1.36,0.0,0.0
2025-01-21 05:00:00,0.98,0.0,0.0,0.98,0.0,2.3631369999999987,0.0,0.98,0.0,0.0
2025-01-21 06:00:00,1.31,0.0,0.0,1.31,0.0,1.0531369999999987,0.0,1.31,0.0,0.0
2025-01-21 07:00:00,1.65,0.0,0.0,1.65,0.0,0.0,0.0,1.0531369999999987,0.5968630000000013,0.0
2025-01-21 08:00:00,0.62,0.0,0.0,0.62,2.43498,1.8149799999999998,1.8149799999999998,0.0,0.0,0.0
2025-01-21 09:00:00,0.55,0.0,0.0,0.55,3.791442,5.0564219999999995,3.241442,0.0,0.0,0.0
2025-01-21 10:00:00,0.22,0.0,0.0,0.22,4.499623,9.336044999999999,4.279623,0.0,0.0,0.0
2025-01-21 11:00:00,0.2299999999999999,0.3125333333333334,0.0,0.5425333333333333,4.686109,13.479620666666666,4.143575666666667,0.0,0.0,0.0
2025-01-21 12:00:00,0.22,0.3125333333333334,0.0,0.5325333333333334,4.562093,13.5,0.020379333333334415,0.0,0.0,4.009180333333332
2025-01-21 13:00:00,0.2299999999999999,0.3125333333333334,0.0,0.5425333333333333,4.1688860000000005,13.5,0.0,0.0,0.0,3.6263526666666674
2025-01-21 14:00:00,0.22,0.0,0.0,0.22,3.4248119999999997,13.5,0.0,0.0,0.0,3.2048119999999995
2025-01-21 15:00:00,0.22,0.0,0.0,0.22,2.2087660000000002,13.5,0.0,0.0,0.0,1.9887660000000003
2025-01-21 16:00:00,0.22,0.0,0.0,0.22,0.688211,13.5,0.0,0.0,0.0,0.46821100000000004
2025-01-21 17:00:00,0.18,0.0,0.0,0.18,0.0,13.32,0.0,0.18,0.0,0.0
2025-01-21 18:00:00,2.35,0.0,0.0,2.35,0.0,10.97,0.0,2.35,0.0,0.0
2025-01-21 19:00:00,0.44,0.0,0.0,0.44,0.0,10.530000000000001,0.0,0.44,0.0,0.0
2025-01-21 20:00:00,0.5700000000000001,0.0,0.0,0.5700000000000001,0.0,9.96,0.0,0.5700000000000001,0.0,0.0
2025-01-21 21:00:00,0.72,0.0,0.0,0.72,0.0,9.24,0.0,0.72,0.0,0.0
2025-01-21 22:00:00,0.6,0.0,0.0,0.6,0.0,8.64,0.0,0.6,0.0,0.0
2025-01-21 23:00:00,0.88,0.0,0.0,0.88,0.0,7.760000000000001,0.0,0.88,0.0,0.0
2025-01-22 00:00:00,1.12,0.0,0.0,1.12,0.0,6.640000000000001,0.0,1.12,0.0,0.0
2025-01-22 01:00:00,1.06,0.0,0.0,1.06,0.0,5.58,0.0,1.06,0.0,0.0
2025-01-22 02:00:00,1.18,0.0,0.0,1.18,0.0,4.4,0.0,1.18,0.0,0.0
2025-01-22 03:00:00,1.2000000000000002,0.0,0.0,1.2000000000000002,0.0,3.2,0.0,1.2000000000000002,0.0,0.0
2025-01-22 04:00:00,1.02,0.0,0.0,1.02,0.0,2.18,0.0,1.02,0.0,0.0
2025-01-22 05:00:00,1.16,0.0,0.0,1.16,0.0,1.0200000000000002,0.0,1.16,0.0,0.0
2025-01-22 06:00:00,1.44,0.0,0.0,1.44,0.0,0.0,0.0,1.0200000000000002,0.4199999999999997,0.0
2025-01-22 07:00:00,1.11,0.0,0.0,1.11,0.0,0.0,0.0,0.0,1.11,0.0
2025-01-22 08:00:00,0.59,0.0,0.0,0.59,2.555993,1.965993,1.965993,0.0,0.0,0.0
2025-01-22 09:00:00,0.52,0.0,0.0,0.52,3.96619,5.412183000000001,3.44619,0.0,0.0,0.0
2025-01-22 10:00:00,0.11,0.0,0.0,0.11,3.09346,8.395643,2.98346,0.0,0.0,0.0
2025-01-22 11:00:00,0.11,0.3125333333333334,0.0,0.42253333333333337,4.976432,12.949541666666667,4.553898666666667,0.0,0.0,0.0
2025-01-22 12:00:00,0.12,0.3125333333333334,3.800284333333333,4.232817666666667,4.783276,13.5,0.5504583333333333,0.0,0.0,0.0
2025-01-22 13:00:00,0.11,0.3125333333333334,3.824654666666667,4.247188,4.247188,13.5,0.0,0.0,0.0,0.0
2025-01-22 14:00:00,0.11,0.0,3.287091,3.397091,3.397091,13.5,0.0,0.0,0.0,0.0
2025-01-22 15:00:00,0.11,0.0,2.0690120000000003,2.179012,2.179012,13.5,0.0,0.0,0.0,0.0
2025-01-22 16:00:00,0.27,0.0,0.15712199999999998,0.427122,0.427122,13.5,0.0,0.0,0.0,0.0
2025-01-22 17:00:00,0.53,0.0,0.0,0.53,0.0,12.97,0.0,0.53,0.0,0.0
2025-01-22 18:00:00,0.56,0.0,0.0,0.56,0.0,12.41,0.0,0.56,0.0,0.0
2025-01-22 19:00:00,0.16,0.0,0.0,0.16,0.0,12.25,0.0,0.16,0.0,0.0
2025-01-22 20:00:00,0.19,0.0,0.0,0.19,0.0,12.06,0.0,0.19,0.0,0.0
2025-01-22 21:00:00,0.16,0.0,0.0,0.16,0.0,11.9,0.0,0.16,0.0,0.0
2025-01-22 22:00:00,0.21,0.0,0.0,0.21,0.0,11.69,0.0,0.21,0.0,0.0
2025-01-22 23:00:00,0.8,0.0,0.0,0.8,0.0,10.889999999999999,0.0,0.8,0.0,0.0
2025-01-23 00:00:00,0.4299999999999999,0.0,0.0,0.4299999999999999,0.0,10.459999999999999,0.0,0.4299999999999999,0.0,0.0
2025-01-23 01:00:00,0.86,0.0,0.0,0.86,0.0,9.6,0.0,0.86,0.0,0.0
2025-01-23 02:00:00,0.9,0.0,0.0,0.9,0.0,8.7,0.0,0.9,0.0,0.0
2025-01-23 03:00:00,0.75,0.0,0.0,0.75,0.0,7.949999999999999,0.0,0.75,0.0,0.0
2025-01-23 04:00:00,0.94,0.0,0.0,0.94,0.0,7.01,0.0,0.94,0.0,0.0
2025-01-23 05:00:00,0.85,0.0,0.0,0.85,0.0,6.16,0.0,0.85,0.0,0.0
